,user_id,post_lemmatized,likes,comments,reposts
1746,artyommartynov,привет искать команда оставить комментарий написать подробно переходить ссылке репост лайк приветсвуется спасибо помощь,2,0,0
1747,artyommartynov,добрый время суток открыться вакансияэта вакансия стремиться расширить команда разработчик знание несколько долгосрочный проектовнеобходить минимум опыт лет необходимый личностный качества умение реалистично оценивать поставить задачи планировать оптимальный процесс разработки следовать инструкция менеджер проектов выстраивать коммуникация командойть рабочий время комфортабельный офис центр город пл фестивальная дружный отзывчивый коллектив персональный командный развитие спокойная располагать работа атмосферасвободный время украсть активный отдых футбол байдарки пейнтбол пассивный отдых шашлык кальян душевный разговоры настольный игры поездка море загород занятие английский языкомблагодарить потратить время прощаемсяписать личный сообщение комментарий напишем,0,0,0
1748,artyommartynov,искать молодая амбициозный команда веб разработчиков специализироваться разработка разработка использовать аутсорс проект собственный развития стремиться улучшать навык вырасти команда высокий уровень реализация собственный проектов цель развитие рост навык вкладывание работать удовольствие находиться поиск обязанность делать ведение проекта работа ожидание клиент допродажа очередь дать возможность профессиональный развитию обучить нетривиальный работа клиент умение находить решение любой ситуации научить работать ожидание клиент устанавливать долгосрочный взаимовыгодный рабочий отношения свободный время украсть активный отдых футбол байдарки пейнтбол пассивный отдых шашлык кальян душевный разговоры настольный игры поездка море загород занятие английский языкомести душа работа ваш личный цель рост совпадать предложить писать личный сообщения команда,2,0,0
1749,artyommartynov,привет правда приятно строить всё находиться поиск потенциальный сотрудников смочь поделиться опытом знаниями интересный проект совместный достижениями продолжать рост развитие компания целое каждый игрок команда частностиич данный момент искать разработчик проектсервис аренда коммерческий помещений содержать информация деталь текущий аренда месторасположение арендодатель контакты агент стоимость дополнительный оборудование эскалация финансовый дать тд предыдущий арендах позволять найти отсортировать необходимый информацию выгрузить форма отчета выставлять инвойс помощь интеграция также загрузить формат дать систему админ расширить возможность настройкам пользователям тип данные тд проект ещё релиза данный момент находиться процесс разработки написать лс получить детальный информацию,7,0,4
1750,adilbek-dostiyarov,отличный возможность спрашивать начать,14,0,0
1751,iryna-korelina-17ba40236,ещё тестировщика,639,12,21
1752,iryna-korelina-17ba40236,бесплатный сертификат английский языку получить онлайн бесплатный курс помочь улучшить ваш способность понимать использовать английский язык учебный среде прохождение курс получить сертификат прохождении бесплатный онлайн курс изучение английский языка помогать улучшить навык чтения письмо говорения пройти бесплатный тест получить сертификат прохождение разный уровень владение английский языком бесплатный онлайн тест английский языка использоваться определение уровень владение английский язык получить сертификат прохождение тест поделиться друг работодателями предлагать сертификат разный уровень владение английский язык просмотр изучение видео получить сертификат прохождение тест уровень предлагать бесплатный курс помогать учиться улучшить навык чтения письмо говорение английский языке получить сертификат окончание курс улучшить навык английский языка бесплатный курс предназначить хотеть улучшить навык письмо английский язык бизнес среде получить сертификат прохождение курса заплатить небольшой сумму бесплатный онлайн курс изучение английский языка получить бесплатный сертификат прохождение курс разный уровень владение английский языком предлагать бесплатный онлайн курс английский язык улучшение ваш навык владение языком пройти курс получить сертификат разный уровень владение английский языком бесплатный онлайн курс изучение английский языка пройти бесплатный тест получить сертификат прохождение разный уровень владение английский языком,11,0,3
1753,vitalii-liubymov-b41862220,пост тема накипеть наблюдать многие мужчины героизм постить смотреть охенный посмотреть красиво послать рекрутера хороший героизм пойти страна защищать смешно низко человек выполнять работа просто озвучивать предложение тк подходить писать красивые милый дамы грубо обычный человек являться обычный заложник ситуации намутить старый больной дед хотеть работать слушать предложения сказать заинтересовать работе жестоко отвечаете рекрутер напасть россию старый маразматикслав украине,4,1,0
1754,nickastreika,спасибо большое дорогой проактивный участники большой человек присоединиться момент публикация поста пока приостанавливать регистрация новый участников всё записаться ещё иметь возможность пообщаться получить приз пара пункт самооценке нажать ещё сделать шаг рада отзыв предложениям всё деталь выслать лично зарегистрировался пост наверное удалить завтра утром хотеть запустить проект соединять людей коммуникация английском хороший способ выучить язык пара мотивированный изучающим особенно твой уровня сколько попытка сделать автоматизированно успешнойвнутри школа вручную соединять студент уровень дополнительный коммуникации восторге всё год человек иметь опыт хотя сложно ресурс преподавателей автоматизировать очередной попытка вместе команда подопечный сделать чат бот уточнять уровень удобный время предлагать совпадение готовиться хотеть потренировать вопрос интервью английском прийти время тестировать человек дойти стадия назначить встречу остальной просто зарегистрировались возможно дело боте подсказывает решение поговорить незнакомый человек страшно начать трудно договориться невозможно преодолеть подключиться звонку предлагать челлендж сказать страх собеседник зайти ссылка страница описание зарегистрироваться страница получить доступ бот назначить звонок получить бесплатно вопросы частый задавать собеседование твой специальности провести полезно приятно время созвон собеседником задавать друг друг вопрос получить курс подарок очень крутой предложение знаю расщедриться пятница вечером скорее завтра пожалеть удалить пост,55,9,14
1755,andreykhalov,знать людей заинтересовать,2,0,0
1756,andreykhalov,рустам буркеев,5,0,0
1757,andreykhalov,выступать мероприятие прикладной машинный обучение анализ данные малое среднее бизнеса хотеть принять участие,1,0,0
1758,andreykhalov,удовольствие сообщаю получила новый сертификат компания,6,0,0
1759,andreykhalov,крутой вакансия коллега пропустить,3,0,0
1760,andreykhalov,алексей белимбаев рустам буркеев,151,5,0
1761,andreykhalov,язык хороший писать,0,2,0
1762,andreykhalov,очень интересный статья уволить статья инженер коротко ия проявлять всё большой черта характерный человека утверждать самостоятельный личность трактовать даосский коаны трэда прочитать выбрать собственный безопасноть цельность вместо причинение вред человеку,4,0,1
1763,andreykhalov,привет год рояль кусто тесный сотрудничество партнёр алексей белимбаев работать создание продукт удалённый поддержка пользователь вчера презентовать новый функционал контроль инфраструктура бизнес работа аутсоринговый компанией дизайн концепция разработать ещё прошлый году восторге именно нужно управленцу зеркало задний вида бросить взгляд понять следующий манёвр делатьвсе начинаться маленький форма оставление заявки обрастать модулями функционал опциями ответ запрос пользователей порядок человек разный компаний мировой масштаб близко задача сделать пространство быстрый управляемый сервис аутсорсинге интересно система децентрализованна основный ядро операционный системы автоматизированный процесс связь разный система разнородный базы интерфейс пользователь исполнителей решить сменить вендор остаться работоспособной пользователь продолжать получать бесшовный опыт работа служба поддержкикороч записать маленький видос разработчик всё ещё тестировать проверять устойчивость восторгескринкастый интерфейс аналитика история заявка подробный система прочитать,6,0,2
1764,andreykhalov,интересно развиваться внедрение ии технологический прорыв масштаб ещё долго недооценены вместе децентрализация финансовый поток сеть произойти ранний говорить самый включенные стартаперы сторона напоминать психов,2,0,0
1765,andreykhalov,огромный проблема казахстан специалисты пора кластер профессия относиться хобби клёгкий дополнительный работе эсемемщик обычно просто постить бессмыслица хороший случай запускать рекламу отсмотреть сотня резюме провести десятка интервью встретить алматы спец внятный представление массовый бренд коммуникации интегрировать рекламный кампания разный площадка выстраивать аккаунт образ соответствовать бизнес задачамконечный цветочный магазин лавка сувенир достаточно обычный эсемемщик плечо пара месяц скиллбокс инст установленный телефоне крупный производственных торговый предприятие подходитгда искать специлистов,5,1,0
1766,andreykhalov,всё большой задумываться влияние медиапространство бренд коммуникации думать инструмент отобрать работу дрель отобрать работа строителя новый горизонты расширение возможность автоматизация эффективность производство доставка мультимедиаматериаловпар клик набросок дизайн корпоративный стиле результат экономия несколько час поиск реф упорядочивание информации первый научиться общаться машина высокий уровень абстракция стать самый ценный специалист рынок производство смысл коммерческий коммуникаций ещё экономия костов обезьяний работу пускай делать нейросети,2,0,0
1767,andreykhalov,оформимля портфолио некоторый кейс года недвижимость небольшой производство сегмент сконцентрироваться последний полугодие,1,0,0
1768,andreykhalov,отлияной статься,0,0,0
1769,andreykhalov,дмитрий ларионов коммерческий текстах,0,0,0
1770,andreykhalov,рояль кусто стараться честно доступно говорить продукт услугах рекламировать хотят реклама помогать человек сделать правильный разумный выборчестноговорить правда товар услугах покупатель сделать верный разумный выбор,2,0,0
1771,andreykhalov,наткнуться гайдлайна прекрасный пример лаконичность стиля,2,0,0
1772,ruslan-kochubarov,собрать выложить кейс проект ссылка рад ваш поддержка проект лайк ещё написать крутой статья рассказать подходить проект почему метафора важный статья,23,3,1
1774,ruslan-kochubarov,кстати сегодня всё утро сидеть писать статья кейссложный пока даваться написание хороший текстов работать статья рад поддержать лайк,10,1,1
1775,ruslan-kochubarov,прийти время рассказать немного новый проект простор агентствоич данный момент собирать дизайн агентство реализовывать спектр услуг начинать метафора продукт выпуск сайтатак хотеть подходить клиент полный подборка услуга дальнейший сотрудничества начинать создание соцсеть заканчивать внедрение менеджер команда заказчик выстраивание процессовзадачисейчас заниматься позиционирование агентства метафора лично очень нравиться метафора создаем создание сайт соцсетейменторствотак вчера созваниваться ребята попасть менторство вмесить заняться реальный задача улучшение агентства всё написать попасть менторство расстраивайтесь скоро ещё ести всё пройти удачно хотеть постоянно брать ребята канала прокачивать софт хард скилла вместе сложностиконечный всё звучать интересно захватывающе сложность процессе очень задача сталкиваться впервые приходиться решать намеренный продолжатьуверный всё получиться смочь создать удивительноеич канал делиться победа проигрыш столкнемсявыводести идея скорее пробовать реализовать приложить всё усилие возможность всё получитсяинтерактивпопробовать угадать метафора агентство логотип название описать комментарий собрать мудборд референс сравнимый фото название логотип агенства,19,6,1
1776,ruslan-kochubarov,последний проект студия получить награда урать очень рад удивительный проектссылка поддержать последний проект посмотреть сайт телеграмма канал выложить файл материал проекту скорее переходить,25,7,0
1777,ruslan-kochubarov,привет думать сделать проект ребята работать сервисе отзовитесь хотеть узнать пара моментовбыть очень благодарный помощь поделиться опыт написать прямо личка,12,6,0
1778,ruslan-kochubarov,представлять новый потрясать проектть очень рад поделиться свежий материал вместе недавно завершить новый проект проект сочетаться технологии история комиксы делать поистине уникальнымнаш задача заключаться создание привлекательный целевой страницы перерасти многостраничный проект демонстрировать совершенно новый бизнес центр расположить москве основной задача подчеркнуть передовой характеристика инновациипровести обширный исследование изучить множество концепций кристина вложить душа опыт разработка дизайна успешно разработать сайт погружать захватывать история бизнес центр одновременно подчёркивать выдающийся технологический достижения инстаграм рассказать большой процесс работа файл материал выложить телеграмма канал файл наброски небольшой ресесрч декстоп мобилка креатив рекламыскорый переходить забирать вдохновение сайт сверстать ждать ваш обратный связь коментраиях,17,7,0
1779,ruslan-kochubarov,появляться мысль пора выходить новый уровенькака буть выбрать цель поставитьть рассуждать стороны отталкиваться сфера дизайнапередо стоять выбор студия дизайн интересный проект корпорация хороший трудовой условиями каждый место прекрасно работать круто интерес однако посетить третий мысль хотеть создать уникальное зародиться идея открыть дизайн агентство идея протяжение месяц пытаться выстроить работа понять вести бизнес искать новый путь развитие умереть выгоранияпуть оказаться тернистым очень увлекательным гореть работой переставать чувствовать усталость проверить сегодняшний день вести несколько проектов собрать команда выстроить рабочий стратегию далёкий большеконечно справиться поддержка начать путь посетить консультация эксперт управление бизнесом получить развернуть фидбэк багаж знаний очень помогли далёкий скоро узнаете транслировать нуль выстраивать студию делиться успех поражениями итог бояться пробовать новое останавливаться вкладываться точно всё получится бояться просить помощь людей вокруг хороший специалистов писать комментариях возникать мысль собрать студию опыт готовый поделитьсять телеграмма ещё большой контент,25,2,0
1780,ruslan-kochubarov,привет немного пропасть соцсеть большой загрузки заканчивать команда больший проект работа ещё новыхплюс собирать студия упаковываюсь общий дело куча сегодня принести новый проект прямо проект выдаться интересный насыщеннымт переключение день ночь журнальный вёрстка визуализацииесть посмотреть вдохновиться задача проект создать лендинга сбор заявка покупка пентхаус выполнили заявка пошлимн понравиться дизайн лёгкость микро анимацией ждать обратный связь комментарииссылка макет выложить телеграмма канал инстагнр рассказать подход проект сайт сверстать,48,2,0
1781,ruslan-kochubarov,проект команда время попасть подборка хороший сайт интересный очень атмосферный сайт делать вместе команда топебыть рад поддержать студия лайкнуть сайт телеграмма канал поделиться файл проекта посмотреть потыкать скоро большой новый проект канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,16,0,1
1782,ruslan-kochubarov,каков дизайнер бизнес вообще нужно уметьсказать честно ещё заходить дизайн зеленым думать нужно знать основа бизнеса проводить исследование строить бизнес модельный дизайнер просто рисовать интерфейс никто удивит поэтому стоить прокачивать навык различный направление число бизнес мышлениев должный понимать работать бизнес нужно нужно помочь решить боль проблема бизнесасейчас голова окунуться бизнес строй начальный этап очень сложно понять работает особенно дизайнер новичка поэтому принести статья бизнес мышление почему важно статья внутри анализ индустрии анализ конкурент бизнес стратегии бизнес моделие ещё полениться почитать вечерком уверенный сможито узнать новгий телеграмма канал дизайн куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,13,0,1
1783,ruslan-kochubarov,прекрасный интересный каналрекомендовать,1,0,0
1784,ruslan-kochubarov,крутой ребята искать спец,6,0,0
1785,ruslan-kochubarov,специалист интересный проект стандартный интересный проект очень нужный специалист настроить всё метрика занятость проектный повод вакансия писать телеграм начать сообщение вакансия специалист,6,1,0
1786,ruslan-kochubarov,всё остальные совершать ошибки нормальный часть жизни хотя стоить сильно расстраиваться определённо стоить анализировать учиться нихнебольшой предисловие собираю работать дизайн команда создавать несколько проект создание сайт верстки всё идти каждый день всё сильный прокачиваться арт дир проводить день созвон защита проектоводнако всё идти плану давно сорваться проект случай решить проанализировать работа улучшения сегодня хотеть поделиться превратить ошибка ценный опытвозможно метод являться новаторским оказаться очень полезным начало начать составление краткий честной список ошибка неудач произошлипосле задавать вопрос почему произойти ошибка начинать описывать привести иной ошибка списка главное честной искать оправдания следующий этап решение описываю смочь решить иной проблему вопрос ответить самостоятельно рекомендовать бояться спрашивать мнение коллег созвониться партнерка кристина поделиться мнение дать советы обобщить основной болевой точки нужно устранить составить список задач нужно выполнить сделать получить чёткий план продвижение впередблагодарить всё расписать составить список задач появиться новый идея работы понять решить проблема менеджмент стоить делать дальше надеюсь метод полезный возможно открыть новое смочь применить собственный подходе,22,1,0
1787,ruslan-kochubarov,приветнеделька тяжёлый удачная завтра рассказать сделать потерять клиент получить опыт ошибок вечер воскресение принести неплохой сайт вдохновение интересный уникальный проекты встретить скорый искать вдохновляться собирать референс коллекцию ещё заглянуть раздел интересный бесплатный штука работа кстати собирать референсы рассказать способ пользоваться скидывать ссылка подборки вдохновляться вместе телеграмма канал дизайн куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,21,1,0
1788,ruslan-kochubarov,очень крутой штука намечаетсяребёнок проводить собеседование английский языкехороший шанс посмотреть узнать новый полезный однозначно рекомендовать посетить,20,0,0
1789,ruslan-kochubarov,бомба случаться пара лет стажировка дизайнер шок условия студент оплата бакс месяц удалёнка длительность стажировка месяц занятость час день возможность попасть штат стажировка стажировка стажировка дизайн вакансия дизайнерам референсы,192,4,19
1790,ruslan-kochubarov,нужный удобный рабочий сайт иметь большой опыт веб дизайне год создавать продумать стильный сайты запускать новый сайт хотеть обновить существующий помочь создать потрясающий единственный род продуктнаш работа уникальна погружаться изучать история ваш компании благодаря прорабатывать метафору позволять пользователь соприкоснуться ваш брендом создавать удивительный опыт взаимодействия привлекательный графика интуитивно понятный навигация работать каждый этапе ваш сайт выглядеть стильно приносить нужный результаты команда помочь закрыть обширный список задача ваш бизнес вёрстка копирайтинга начать работу просто написать телеграмма личный сообщенияхотить курс последний тенденция веб дизайн совет фрилансерам подписываться телеграмма канал давать вместе создать потрясающее,17,0,0
1791,ruslan-kochubarov,новый подборка сайтиковый неделя пора вдохновляться предстоящий неделя создавать новый прекрасноеть собрать сайт вдохновить помочь проектахособенно понравилосий любить проработать сайт интересный визуалом веяние новый технология спиоск писать сайт понравиться большой скоро крутой активность канале очень интерсёный проект телеграмма канал куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,9,0,1
1792,ruslan-kochubarov,очень круто,11,0,0
1793,ruslan-kochubarov,дизайнер интерьер необычный проект стандартный интересный проект отрисовку занятость проектный повод вакансия писать телеграм начать сообщение вакансия дизайнер интерьеров,9,2,1
1794,ruslan-kochubarov,новый статья собрать новый интересный очень полезный материалыновинки чек лист заполнять эйч составить крутой чек лист могий заполнить линк требование графический интерфейсам памятка ответить всё ваш вопросы иконка бесплатно сервис иконка ваш проетков скорее забирать время материалов помочь прокачать навык ответить вопрос поиск работа помочь создать твой проект скорее переходить прокачиваться телеграмма канал куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,20,0,0
1795,ruslan-kochubarov,дизайн система ваш работыпродолжать тема дизайн система принести отличный ресурс собрать дизайн система крупный компания направлений самый приятное ссылка файл дизайн система посмотреть забрать понравиться элементы главное вдохновиться скорее переходить ресурс анализировать дизайн система создавать собственные телеграмма канал куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,293,1,46
1796,ruslan-kochubarov,подборка сайтиковый номер новый неделя начинаться новго список сайт вдохновения неделя сайтиков всё очень интересныемн очень понравиться сайт отличный сочетание типографики цвет информациискорый смотреть вдохновляйтесьпоборка вообще всё получится скоро интересный проект смочь поучаствовать каждый следить новость телеграмма канал канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,15,0,0
1797,ruslan-kochubarov,телеграм канал делиться папка ребята разный телеграм канал дизайн собраться папка удивился оказалось подписать всё канал папки очень полезный интересный канал найти море информации начинающий дизайнер всё интерсено точно нужный папка ссылочка папка скорее забирать прокачивать навыки скорее переходить телеграмма канал куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,22,0,1
1798,ruslan-kochubarov,команда искать классный верстальщик помочь сделать крутой проектзанятость проектнаяприсылать портфолио телеграмма начать сообщение слово вакансия,17,0,2
1799,ruslan-kochubarov,всё спланировать всё успеть последний время понял график день идеально спланировать продуктивный работа хороший отдыха начать читать куча стать материалов пока найти метод зато найти сервисы помочь спланировать день продуктивный следить выполнить работой понимать молодцы делиться комментарий планировать день тайный техника планирование продуктивность список каждый найти душе лично топ календарь инструмент управление проектами позволять создавать задачи назначать член команда устанавливать срок выполнения немой также календарь отображаться всё предстоящий задача срок выполнения предлагать бесплатный версия индивидуальный пользователь команд также платный тарифный план предприятий инструмент управление задачами позволять создавать организовывать задача приоритетам срок выполнение проектам немой также функция карма отслеживать ваш продуктивность течение времени предлагать бесплатный версию также премиум версия дополнительный функциями календарь календарь бесплатный приложение ведение календаря позволять планировать события устанавливать напоминание создавать повторяться события также делиться календарь пользователь просматривать календари календарь интегрироваться приложение приложение ведение заметок позволять фиксировать идеи заметка список дел организовать заметка блокнот теги также получить доступ любой устройстве также функция рабочий чат позволять сотрудничать людьми мощный инструмент повышение продуктивности сочетать ведение заметок управление задача планирование проектов использовать настраивать интерфейс позволять создавать база данных вика доска канбан предлагать бесплатный версию также платный план командещ сервис выложить телеграмма канал скорее переходить телеграмма канал куча полезног канале файл материал повышение ваш скиллов розыгрыш консультация карьерный трек разбор портфолио прямой эфир дизайн полезный статья,17,7,0
